user,restoran,text,pesanan,harga,lokasi,kategori,rating
henie_herliani,Madam Potato,"Tempatnya nyatu sama mangkok manis.Nyobain long potato nya madam. Ukurannya panjang-panjang, teksturnya crispy dan rasanya gurih. Volcano nya pedas dari saos gitu, pedasnya masih oke. Ada 6 pilihan rasa : - volcano 🌶- creamy mayo- spicy mayo 🌶- cheese- seaweed - chilli 🌶",volcano," < Rp. 50.000


",Kota Baru Parahyangan,Snack,3.6
henie_herliani,Gyumbox,"Udah sering makan disini, tapi ga pernah bosen.Menunya banyak , pelayanannya ramah .# Kriuknya dari jamur , enak dan crispy.# sayurnya empuk # ada 3 pilihan sambel : bawang , kluwek dan kencur . * nasi goreng nusantara kapulaga : bumbunya berasa, gurih, enak bikin ketagihan.* Crunchy smoked chicken large : smoke nya kurang berasa , dagingnya ada lemaknya.* Gyumbox cube large : potongannya besar2 tapi msh juicy pas digigit.* Ikan tongkol balado : bumbunya lekoh , enak dan bikin ketagihan.* Kebab gyumbox double sei ayam : isiannya kurang berasa bumbunya. Dan kurang banyak juga isiannya.* Kulit goreng serundeng : garing dan gurih rasanya.* Kuah kaldu ayam : kurang berasa kaldunya.* Ricebowl spesial : bumbu ayamnya lekoh banget , 1 mangkok udah komplit rasanya enak dan kenyang.* Sandwich gyumbox : isiannya banyak , cuman hambar rasanya. Rotinya empuk.* Smoked Wagyu large : * Mixed berry : seger dan manisnya pas.","Crunchy smoked chicken large, Gyumbox Cube Large, Ikan Tongkol Balado, Kebab Gyumbox Double Sei Ayam, Kulit Goreng Serundeng, Kuah Kaldu Ayam, Nasi Goreng Nusantara Kapulaga, Ricebowl spesial, sandwich gyumbox, Smoked wagyu large, Real fruit"," Rp. 50.000 - Rp. 100.000


",Kota Baru Parahyangan,Indonesia,3.6
henie_herliani,Tong Tji Tea Booth,"Teh andalan klo jalan2 ke mall. Jasmine tea large : tehnya berasa tapi ga pait. manisnya pas dan harganya terjangkau. Ada pilihan lain juga selain teh, rasanya enak2.",Jasmine tea large," < Rp. 50.000


",Merdeka,Indonesia,4.0
henie_herliani,Laka Laka Tofu,"Tahu pletok mini : ukurannya kecil2 jadi sekali hap, dicocol kecap cengek nambah mantul. Tahunya digoreng garing, tapi dalemnya msh lembut. Ada beberapa pilihan saus / bumbu : - barbeque- rumput laut- balado- saus + mayonaise- kecap cengek",tahu pletok mini," < Rp. 50.000


",Merdeka,Indonesia,3.8
henie_herliani,Kedai Nyonya Rumah,"Kolam ikannya yg besar bikin adem dan betah. Pelayanan nya cepat dan ramah. Ada cemilannya juga, kaya roti, jajanan pasar, puding dll. Pilihannya banyak dan harganya terjangkau. * nasi goreng jambal : nasi gorengnya enak, bumbunya berasa, banyak potongan jambal nya. Rasanya asin, ditambah sambal jadi lebih mantul. * mie godog ala nyonya : porsinya banyak, rasanya gurih, rempahnya berasa. Isiannya juga komplit. * es kelepon : kelepon nya berasa banget, manisnya pas. Favorit 👌* lapis surabaya : empuk, selai nya manis dan enak. * cinamon roll kecil : kayu manisnya berasa banget, rotinya juga empuk. * roti mini keju : rotinya lembut, isian kejunya banyak.","Nasi Goreng Jambal, Mie godog ala nyonya, Es kelepon, Lapis Surabaya, Cinamon roll kecil, Roti mini keju"," Rp. 50.000 - Rp. 100.000


","[ Naripan, Indonesia,Barat ]",,3.8
henie_herliani,Blue Turtle Chicken & Coffee,"Namanya lucu, tempatnya cozy, pelayanan nya cepat dan ramah. Ada banyak permainan yang bisa dipilih, sewanya juga murah. Bisa ngumpul bareng keluarga / teman sambil makan. * Nashville chicken + nasi merah : bumbunya enak sampai ke dalam dagingnya. Ayamnya ga pedas, nasi merahnya empuk dan ga kering. * buttermilk chicken + nasi putih : bumbunya meresap sampai kedalam, rasanya gurih dan enak. Potongan ayamnya besar, nasinya pulen dan bersih. * lemon tea : perpaduan asem dan manis yg pas. Lemon nya juga berasa.","Lemon Tea, NASHVILLE CHICKEN, Buttermilk chicken"," < Rp. 50.000


",Palasari,Kafe,4.0
henie_herliani,Pempek Ny. Kamto,"Ga pernah bosen makan pempek disini, rasanya enak, daging ikannya berasa dan gurih. Ada 2 pilihan cuko : original dan pedas. * kapal selam : ukurannya besar, isiannya padat dan ada telornya. Rasanya enak dan gurih. * paket mini : ada 4 macam pempek : selam, lenjer, bulat dan kulit. 1 piring udah komplit, ukurannya sedang, rasanya enak semua. * tekwan : kuahnya gurih, porsinya banyak. Tekwan nya empuk dan enak .","kapal selam, Paket Mini, Tekwan"," < Rp. 50.000


",Cihampelas,Indonesia,4.0
henie_herliani,J.CO Donuts & Coffee,"Salah satu donat favorit, donatnya empuk isiannya banyak enak, manisnya pas dan banyak pilihan juga. Ada minumannya juga, coffe dan non coffe. - don mochino- heaven berry- avocado di caprio- me mokacha- cheese cakelisious- milosaurus",1/2 dozen," Rp. 50.000 - Rp. 100.000


",Cihampelas,Kafe,3.8
henie_herliani,Eightfully Milk & Coffee Bar,"Lantai 1 nya nyampur sama dapurnya. Lantai 2 nya cozy, banyak pilihan menunya. Dari makanan sampai minuman, harganya juga terjangkau. * nasi goreng bistik : tipe nasi goreng manis, ayamnya crispy dengan saus yg manis juga. Cuman sayang ga ada potongan cabe rawitnya. Jadi dominan manis rasanya. * nasi ayam pecun : ayam geprek gitu, rasanya gurih dan pedas. Pedasnya bisa request. * single chicken steak : ayamnya crispy, tapi sayuran nya kering, sausnya juga dikit. Padahal sausnya enak, saya pilih saus keju. Ada parutan keju diatas ayamnya. Porsinya mengenyangkan. * sumari : susu dengan topping kue mari. Manis dan * alpukat geprek bule : alpukat yg di bejek, dicampur es dan kental manis. Alpukat nya berasa banget, manisnya pas. Cuman sedotannya kecil, jadi alpukat nya nyangkut2. * americano ice : kopinya berasa tapi ga strong. Gulanya terpisah jadi bisa diatur sesuai selera.","Nasi goreng bistik ayam, Nasi ayam pecun, Single chicken steak, Alpukat geprek bule, americano ice, Sumari"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Astana Anyar,Kafe,4.0
henie_herliani,XIYUE,"Xiyue opening di ciwalk, lagi promo beli minuman dapet ice cream cone. Produk lokal, harganya terjangkau, rasanya juga enak. - iced milk tea : teh dan susunya berasa, perpaduan nya pas. Ga kemanisan dan lekoh.- xiyue signature ice cream cone : ukurannya besar, milky, waffle cone nya crispy dan enak.","Xiyue Signature ice cream cone, Milk Tea"," < Rp. 50.000


","[ Cihampelas, Es Krim,Minuman ]",,3.8
henie_herliani,Kanmura,"Tempatnya sebelahan sama bakmi, jadi klo mau makan nasi / ramen bisa kesini. * chicken katsu don : daging nya tebal, empuk dan crispy. Dengan saus manis asin, dengan topping telor ceplok. Nasinya enak ,porsinya mengenyangkan. * ice sweet tea : tehnya berasa tapi kurang manis.","Chicken Katsu Don, Ice Sweet Tea"," < Rp. 50.000


",Lembang,Jepang,4.0
henie_herliani,Bakmi & Dimsum Harmony,"* bakmi ayam charsiu spesial. Tipe mie nya kecil2, ada topping kulit crispy dan ayam charsiu yg potongannya besar2. Mie nya lembut dan enak, ayamnya juga empuk. Porsinya banyak dan mengenyangkan. Untuk kuahnya kurang berasa kaldu nya. Dapet 2 baso urat yg kecil.Pangsit basahnya dapet 1 , ukurannya kecil. * es teh manis : tehnya berasa tapi kurang manis.","Bakmie ayam charsiu spesial, Es Teh Manis"," < Rp. 50.000


",Lembang,China,4.0
henie_herliani,Meru Coffee,"Coffe shop mungil, menunya lumayan banyak. Ada coffe dan non coffe. Nyobain : - mera meru : red velvet cookies, cream cheese , vanilla dan whip cream. Red velvet nya berasa, manisnya pas ga giung. Lekoh dan enak rasanya.",Mera meru," < Rp. 50.000


",Pasir Kaliki,Kafe,3.6
henie_herliani,Roemah Legit,"Beberapa kali makan di resto ini, ga pernah bosen. menu nya banyak, tempatnya cozy, rasanya juga enak. - gado-gado nyawana : bumbunya lekoh dan gurih, isiannya juga komplit dan enak. - kiciwis : rasanya fresh, bumbunya simple tapi enak. - terasi lemik : tumis kangkung dengan bumbu terasi. Lekoh , enak dan gurih. - nasi tutug oncom roemah legit : tutug oncom nya berasa, ayamnya gurih dan empuk. Ada tahu dan tempe nya juga. Sambelnya pedas mantep. - nasi cikur roemah legit : cikurnya berasa, rasanya enak, ayamnya empuk dan gurih. Menunya juga sudah komplit dengan sayur asem. - nasi liwet roemah legit : nasinya enak, rempahnya berasa. Isiannya juga udah komplit. - nasi pandan udang pincuk komplit : nasinya warna hijau, rasanya enak dan berasa bumbunya. Perkedel jagungnya enak, ada pelengkap ikan dan telor asinnya juga. Udang nya juga besar2. - soto ala nyonya : kuahnya gurih, potongan daging sapinya empuk dan banyak. Mie nya juga lembut, ada tambahan goreng2annya juga. - batagor khas roemah legit : bumbu kacangnya lekoh. Batagor gurih dan garing. - tahu bading : tahu yg diisi dengan adonan daging , tahunya garing, dagingnya berasa. Dicocol sambel kecap bikin nagih rasanya. - tahu tjojol : tahunya fresh dan lembut, dicocol kecap tambah enak. - otak-otak tunu : isiannya padat, cuman kurang berasa ikannya. - healty juice : pakcoy dan nanas . Rasanya seger, ga berasa sayurnya. Porsinya banyak jadi bisa buat barengan . - ice java chip : creamy dan manisnya pas, rasanya juara. - es cendol : isinya banyak, manis pas dan creamy. - es doger : porsinya besar , Isiannya komplit, rasanya juga enak dan lekoh.","Gado-gado nyawana, Kiciwis, Terasi lemik, Nasi Tutug Oncom Roemah Legit, Nasi Cikur Roemah Legit, Nasi liwet roemah legit, Nasi pandan udang pincuk komplit, Soto Ala Nyonya, Batagor khas roemah legit, tahu bading, Tahu tjojol, Otak-otak tunu, Healty Juice, Ice java chip, Es Cendol, Es Doger"," Rp. 50.000 - Rp. 100.000


",Naripan,Indonesia,3.8
henie_herliani,d'Kalasan Cipaku,"Tempatnya cozy, menunya banyak, pelayanan nya cepat dan ramah. - nasi goreng kampung : tipe nasi goreng manis, rasanya enak, bumbunya juga berasa. - lontong kuah kikil sapi : rasanya gurih, isiannya banyak. - nasi liwet : enak dan bumbunya berasa. - nasi uduk : gurih dan enak. - ayam ungkep : empuk ,gurih , bumbunya berasa. - ayam sarimanis : ayamnya empuk, dibumbu kecap. - ayam broiler : ayamnya empuk , enak rasanya. - bebek sawah : potongan nya lumayan besar, rempahnya berasa. - gepuk : bumbunya lekoh banget, manis dan gurih. Dagingnya juga empuk. - perkedel cimplung : teksturnya padat, jadi 1 aja udah kenyang. - jengkol : empuk dan ga bau. - toge ikan asin : togenya segar, topping ikan asinnya melengkapi. - sambel jontor : pedesnya nampol - sambel tomat : pedasnya sedang, ada rasa manisnya. - sambel terasi : pedasnya lumayan, rasanya gurih. - sambel pecel : pedasnya biasa aja. - sambel kecap : manis dan pedas yg bersatu padu. - lalapan : selada air, timun dan tomat. Semua nya fresh. - jus sirsak : jus nya lekoh, manis dan asemnya pas. Rasanya fresh banget.","Nasi Goreng Kampung, Lontong kuah kikil sapi, Nasi Liwet, Nasi Uduk, ayam ungkep, ayam Sarimanis, Ayam Broiler, bebek Sawah, Gepuk, perkedel cimplung, Jengkol, Toge Ikan Asin, sambel jontor, sambel tomat, sambel terasi, Sambel pecel, sambel kecap, Lalapan, jus sirsak"," < Rp. 50.000


",Setiabudhi,Indonesia,3.8
henie_herliani,Kana Cafe,"Tempatnya tersembunyi, tapi bikin betah. Rasa makanannya juga enak, cake nya juara. - crispy cauliflower : sayur yg di tepung crispy dan dicocol saus khas ala kana. Rasanya enak, bikin sayuran naik level. Cocok buat cemilan. - indian butter chicken : ayamnya empuk dan krispi. bumbunya lekoh tapi enak. - truffle cacio e pepe : pastanys creamy, gurih dan berasa kejunya. - salmon lodeh : lodeh nya lekoh bumbunya , rasanya enak dan gurih. ada isian sayur ,salmon,tahu dan tempe. - hongkong chicken rice : nasinya gurih, ayamnya empuk dan kaya bumbu. Sambelnya mantep. - kelapa jeruk granita : segarnya potongan jeruk dan kelapa . Ada topping ice creamnya juga. Manis dan segar yg menyatu. - avocado cake : pecinta cake wajib dicoba. Avocado nya asli, cake nya lembut, manis coklatnya pas ga giung. - strawberry matcha : matcha nya berasa, strawberry nya juga. Cuman kurang manis. - amarena apple : rasanya segar, manisnya pas. Ada rasa jahe nya juga, tapi ga strong.","Crispy Cauliflower, Indian Butter Chicken, Truffle Cacio e Pepe, Salmon Lodeh, Hongkong chicken rice, Kelapa jeruk granita, Avocado Cake, Strawberry Matcha, Amarena apple"," < Rp. 50.000


",Sarijadi,Kafe,3.8
henie_herliani,Tahura Cafe & Resto,"Tempatnya cozy, pemandangan nya bagus,menunya banyak, pelayanan nya juga oke. - nasi merah : nasinya empuk dan bersih. - udang saos tiram : udang nya lumayan besar, bumbu dan saos nya meresap sampai ke dalam. Gurih dan enak. - mie tek-tek spesial : tipe mie tek-tek  kampung gitu, rempah dan bumbunya berasa. Isiannya ada mie, sayur kol, sawi, udang dan cumi. Rasanya enak, ditambah cabe rawit nambah mantul. - es dawegan : kelapa asli yang seger banget, porsinya juga banyak, full 1 kelapa. Klo mau manis, ada tambahan gulanya. - jus mangga : jus nya lekoh, mangganya berasa, manisnya juga pas.","Udang goreng saos tiram, Mie tek-tek spesial, Nasi Merah, Es dawegan, Jus Mangga"," < Rp. 50.000


",Ciumbuleuit,Kafe,3.8
henie_herliani,Asano Coffee and Friends,"Harganya murce tapi rasanya enak. Tempatnya mungil tapi cozy. Pelayanan nya ramah dan cepat. - choco loco : coklatnya lekoh tapi ga pait, manisnya juga pas. - cookies and cream : rasanya enak, manisnya pas, cookies and cream nya juga berasa. - kopi susu aren : kopinya berasa tapi ga strong, manisnya pas.","Choco locco, cookies and cream, Kopi susu aren"," < Rp. 50.000


",Laswi,Kafe,4.0
henie_herliani,Roasted Bar,"Ayam panggang favorit karena rasanya enak,bumbunya meresap sampai kedalamnya. Potongan ayamnya besar, harganya juga terjangkau. Bisa pilih potongan ayam dada / paha. Pilihan sausnya ada 14 macam : Black paper, cheesy, rb mayo, mustard, sour onion, culture, Thai sauce, hot garlic, medium hot, barbeque, honey garlic, hot china, hot honey spicy dan lava. 1 menu bisa dapet 2 saus. Tempatnya mungil tapi masih bisa makan ditempat. Pelayanannya cepat dan ramah. - Quarter butter rice : butter rice nya enak dan gurih. Potongan ayamnya besar, bumbunya meresap sampai kedalam. Saus hot garlic nya pedes gurih. Klo saus mustard nya asem seger. - Quarter french fries  : French fries nya lumayan banyak, ayamnya enak. Saus cheesynya enak dan gurih. Saus barbeque nya perpaduan manis dan asin.","Quarter butter rice, Quarter French fries"," < Rp. 50.000


",Antapani,Barat,3.8
henie_herliani,Sate Jangar,"Salfok sama harga 12 rb, Namanya unik sate jangar , penjualnya ramah. 10 tusuk harganya 12 rb. Sambel nya pedes dan gurih. Satenya ditaburi topping crispy. - sate kulit : kulitnya tebal dan lebar, bumbunya meresap dan enak. - sate ayam asin pedas : dagingnya fillet jadi full daging. Bumbunya meresap dan gurih. - nasi : bersih dan pulen, ditaburi topping crispy.","Sate ayam asin pedas, Sate Kulit"," < Rp. 50.000


",Antapani,Indonesia,3.6
henie_herliani,Burger Bageur,"Ke 2 kalinya makan burger di sini, nyoba menu nasinya juga. - single : burger dengan isian patty dan sayuran. Roti dan dagingnya empuk, saus nya juara. - classy : isiannya sama dengan yg single, cuman pattynya aja yg double alias isinya 2 . Jadi kenyang karna full daging, sausnya cheesy dan favorit. - nasty matah : porsinya mungil tapi kenyang, isiannya ada patty, sayuran  dan sambel matahnya. Nasinya pulen, pattynya enak, matahnya pedes mantul.","Single, Classy, Nasty Matah"," < Rp. 50.000


",Antapani,Barat,3.8
henie_herliani,Ayam Goreng Abot,"Menunya komplit klo pagi, siang dikit udah banyak yg abis. Penjualnya ramah, pelayanannya juga cepat. Duduknya lesehan. - nasi : bersih dan porsinya besar. - ayam : gurih , bumbunya berasa dan potongan nya lumayan besar. - babat : bersih, bumbunya berasa. - jengkol : dipotong kecil2 dan digoreng garing - asin cumi :  1 porsi isinya 2 , cuminya ga terlalu asin. - usus : bumbu kuning, rasanya enak dan berasa rempahnya. - tahu : tahunya fresh, digoreng garing","Ayam, Babat, Jengkol, cumi asin, usus, Tahu, Nasi"," < Rp. 50.000


",Pungkur,Indonesia,3.6
henie_herliani,Donatsu,"Udah lama pengen nyoba donat ini, akhirnya kesampaian juga. Ternyata toppingnya banyak, jadi bingung juga pilihnya. Donatnya empuk, ada size mini dan yg normal juga. Ada 6 pilihan glaze : blueberry, choco latte, milky, tiramisu, matcha dan red velvet. Ada 6 pilihan topping : meses, crumb, keju, almond, cereal dan grape ball. - pop kreasi : donatnya kecil buat 1 kali hap. - mix signature : ada 6 varian donat : * milky ring* dancow ring* milo ring * dancow cream * dancow fruit cream * dancow kit kat cream Glaze nya enak, manisnya juga pas. Toppingnya melengkapi tapi ga bikin kemanisan.","Pop kreasi, Mix signature"," < Rp. 50.000


",Arcamanik,Donat,3.6
henie_herliani,HAUS!,"Beli yg lagi promo b1g1, sama nyobain ece cream milo nya. - taro medium : taronya kurang lekoh, manisnya udah pas - strawberry tea medium : teh nya berasa, ada bulir strawberry nya yg bikin seger, manisnya pas. - ice cream coklat milo : milo nya berasa banget, cone nya garing dan enak.","Taro medium, Strawberry tea medium, Ice cream cone coklat milo"," < Rp. 50.000


",Antapani,Minuman,3.8
henie_herliani,Es Teh Tali Pinggir,"Dengan Rp 2.000 udah bisa dapet es teh manis 1 plastik 😁. Tehnya wasgitel jadi legit. Ditali pinggir jadi unik. - es teh manis jumbo : tehnya legit, manisnya pas. - teh tarik : lekoh, manisnya pas dan legit.","Es Teh Manis Jumbo, Teh Tarik"," < Rp. 50.000


",Arcamanik,Minuman,3.8
henie_herliani,Ayam Gepuk Pak Gembus,"Nyobain outlet bari ayam gepuk pak gembus di antapani. Ada promo opening Rp 19.000 , udah dapet nasi, lalab, ayam sama sambel. - ayamnya gurih , berasa bumbunya, ukurannya juga besar. - nasinya lumayan banyak. - sambelnya berasa pedas dan gurih. - es teh manisnya oke.",Paket promo opening," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Dr Ells Coffee,"Akhirnya nyoba juga kopi disini. - obat jiwa :  (es kopi susu ) kopinya creamy, manisnya pas, kopinya berasa tapi ga strong. Susunya juga pas.",Obat jiwa," < Rp. 50.000


",Antapani,Minuman,4.0
henie_herliani,Lomie Ciliwung,"Dengan Rp 15.000 udah dapet lomie komplit. selain rasanya enak, harganya juga terjangkau. Ga heran selalu ngantri dan cepet habisnya. - lomie komplit : mie nya tipe yg lebar, ada kangkung dan togenya. Baso halusnya ada 3 , dan pangsit rebusnya 1.Kuahnya kental dan gurih. 1 mangkok isinya penuh. Sambelnya juga pedas segar, ditambah perasan jeruk limau yg bikin tambah mantul lomie nya.",Lomie komplit," < Rp. 50.000


",Riau,Indonesia,3.6
